municipality_id,treated,supplement,month,incidents
75,0,0,2025-03,47.56
75,0,0,2025-04,56.83
75,0,0,2025-05,52.44
75,0,0,2025-06,50.02
75,0,0,2025-07,51.15
75,0,0,2025-08,49.21
75,0,0,2025-09,50.97
75,0,0,2025-10,47.04
75,0,0,2025-11,49.19
75,0,0,2025-12,51.35
75,0,0,2026-01,47.81
75,0,0,2026-02,54.16
75,0,0,2026-03,52.68
75,0,0,2026-04,53.56
75,0,0,2026-05,58.26
75,0,0,2026-06,49.77
75,0,0,2026-07,53.63
75,0,0,2026-08,44.24
75,0,0,2026-09,52.99
75,0,0,2026-10,47.24
75,0,0,2026-11,52.4
75,0,0,2026-12,46.88
75,0,0,2027-01,54.86
75,0,0,2027-02,53.05
76,1,1,2023-01,31.03
76,1,1,2023-02,35.64
76,1,1,2023-03,32.52
76,1,1,2023-04,36.4
76,1,1,2023-05,36.57
76,1,1,2023-06,32.37
76,1,1,2023-07,33.49
76,1,1,2023-08,32.66
76,1,1,2023-09,35.03
76,1,1,2023-10,33.82
76,1,1,2023-11,30.13
76,1,1,2023-12,31.89
76,1,1,2024-01,33.83
76,1,1,2024-02,31.13
76,1,1,2024-03,35.34
76,1,1,2024-04,34.36
76,1,1,2024-05,43.88
76,1,1,2024-06,39.9
76,1,1,2024-07,33.32
76,1,1,2024-08,30.32
76,1,1,2024-09,31.87
76,1,1,2024-10,32.1
76,1,1,2024-11,32.31
76,1,1,2024-12,34.8
76,1,1,2025-01,35.1
76,1,1,2025-02,35.91
76,1,1,2025-03,36.71
76,1,1,2025-04,34.96
76,1,1,2025-05,33.18
76,1,1,2025-06,34.83
76,1,1,2025-07,34.25
76,1,1,2025-08,30.9
76,1,1,2025-09,40.91
76,1,1,2025-10,35.49
76,1,1,2025-11,27.39
76,1,1,2025-12,36.86
76,1,1,2026-01,36.65
76,1,1,2026-02,40.1
76,1,1,2026-03,33.81
76,1,1,2026-04,33.65
76,1,1,2026-05,31.64
76,1,1,2026-06,32.83
76,1,1,2026-07,30.1
76,1,1,2026-08,29.89
76,1,1,2026-09,29.39
76,1,1,2026-10,25.0
76,1,1,2026-11,24.09
76,1,1,2026-12,28.35
76,1,1,2027-01,17.57
76,1,1,2027-02,26.07
77,1,0,2023-01,32.3
77,1,0,2023-02,36.22
77,1,0,2023-03,35.56
77,1,0,2023-04,36.43
77,1,0,2023-05,28.72
77,1,0,2023-06,33.07
77,1,0,2023-07,35.48
77,1,0,2023-08,35.47
77,1,0,2023-09,31.06
77,1,0,2023-10,32.32
77,1,0,2023-11,31.61
77,1,0,2023-12,34.77
77,1,0,2024-01,32.81
77,1,0,2024-02,35.96
77,1,0,2024-03,38.83
77,1,0,2024-04,39.95
77,1,0,2024-05,37.6
77,1,0,2024-06,35.46
77,1,0,2024-07,34.86
77,1,0,2024-08,36.83
77,1,0,2024-09,37.19
77,1,0,2024-10,32.67
77,1,0,2024-11,31.49
77,1,0,2024-12,37.21
77,1,0,2025-01,37.24
77,1,0,2025-02,34.75
77,1,0,2025-03,32.54
77,1,0,2025-04,37.13
77,1,0,2025-05,33.28
77,1,0,2025-06,36.67
77,1,0,2025-07,33.75
77,1,0,2025-08,37.23
77,1,0,2025-09,34.7
77,1,0,2025-10,32.65
77,1,0,2025-11,35.17
77,1,0,2025-12,35.15
77,1,0,2026-01,33.7
77,1,0,2026-02,40.68
77,1,0,2026-03,32.09
77,1,0,2026-04,34.24
77,1,0,2026-05,29.0
77,1,0,2026-06,26.4
77,1,0,2026-07,26.34
77,1,0,2026-08,31.05
77,1,0,2026-09,30.63
77,1,0,2026-10,30.24
77,1,0,2026-11,26.05
77,1,0,2026-12,29.72
77,1,0,2027-01,28.08
77,1,0,2027-02,22.17
78,0,0,2023-01,33.46
78,0,0,2023-02,36.27
78,0,0,2023-03,38.78
78,0,0,2023-04,30.69
78,0,0,2023-05,37.31
78,0,0,2023-06,38.81
78,0,0,2023-07,34.55
78,0,0,2023-08,30.98
78,0,0,2023-09,32.11
78,0,0,2023-10,36.55
78,0,0,2023-11,32.21
78,0,0,2023-12,31.69
78,0,0,2024-01,35.99
78,0,0,2024-02,37.5
78,0,0,2024-03,36.02
78,0,0,2024-04,38.65
78,0,0,2024-05,40.0
78,0,0,2024-06,37.58
78,0,0,2024-07,34.8
78,0,0,2024-08,32.69
78,0,0,2024-09,36.93
78,0,0,2024-10,31.0
78,0,0,2024-11,35.82
78,0,0,2024-12,34.29
78,0,0,2025-01,33.7
78,0,0,2025-02,34.23
78,0,0,2025-03,33.99
78,0,0,2025-04,38.2
78,0,0,2025-05,33.92
78,0,0,2025-06,37.1
78,0,0,2025-07,39.92
78,0,0,2025-08,33.82
78,0,0,2025-09,35.97
78,0,0,2025-10,32.83
78,0,0,2025-11,34.43
78,0,0,2025-12,36.97
78,0,0,2026-01,35.09
78,0,0,2026-02,36.95
78,0,0,2026-03,30.66
78,0,0,2026-04,29.96
78,0,0,2026-05,39.55
78,0,0,2026-06,39.32
78,0,0,2026-07,35.28
78,0,0,2026-08,41.36
78,0,0,2026-09,35.74
78,0,0,2026-10,37.18
78,0,0,2026-11,33.92
78,0,0,2026-12,35.54
78,0,0,2027-01,37.17
78,0,0,2027-02,39.85
79,1,1,2023-01,25.23
79,1,1,2023-02,29.63
79,1,1,2023-03,30.74
79,1,1,2023-04,30.25
79,1,1,2023-05,34.57
79,1,1,2023-06,30.14
79,1,1,2023-07,35.16
79,1,1,2023-08,31.67
79,1,1,2023-09,32.32
79,1,1,2023-10,33.37
79,1,1,2023-11,28.1
79,1,1,2023-12,28.46
79,1,1,2024-01,29.12
79,1,1,2024-02,27.77
79,1,1,2024-03,34.44
79,1,1,2024-04,31.54
79,1,1,2024-05,27.19
79,1,1,2024-06,29.37
79,1,1,2024-07,28.15
79,1,1,2024-08,29.66
79,1,1,2024-09,30.39
79,1,1,2024-10,29.52
79,1,1,2024-11,35.1
79,1,1,2024-12,26.8
79,1,1,2025-01,31.23
79,1,1,2025-02,25.91
79,1,1,2025-03,30.29
79,1,1,2025-04,32.94
79,1,1,2025-05,32.26
79,1,1,2025-06,29.74
79,1,1,2025-07,26.87
79,1,1,2025-08,27.97
79,1,1,2025-09,30.59
79,1,1,2025-10,27.22
79,1,1,2025-11,30.51
79,1,1,2025-12,29.87
79,1,1,2026-01,29.79
79,1,1,2026-02,30.56
79,1,1,2026-03,31.96
79,1,1,2026-04,29.37
79,1,1,2026-05,22.59
79,1,1,2026-06,25.47
79,1,1,2026-07,25.34
79,1,1,2026-08,18.88
79,1,1,2026-09,19.87
79,1,1,2026-10,20.37
79,1,1,2026-11,17.8
79,1,1,2026-12,20.52
79,1,1,2027-01,21.16
79,1,1,2027-02,20.83
80,1,1,2023-01,20.09
80,1,1,2023-02,25.6
80,1,1,2023-03,21.59
80,1,1,2023-04,24.9
80,1,1,2023-05,21.75
80,1,1,2023-06,13.83
80,1,1,2023-07,22.55
80,1,1,2023-08,18.39
80,1,1,2023-09,25.38
80,1,1,2023-10,23.8
80,1,1,2023-11,15.85
80,1,1,2023-12,25.82
80,1,1,2024-01,19.66
80,1,1,2024-02,20.96
80,1,1,2024-03,23.64
80,1,1,2024-04,21.6
80,1,1,2024-05,18.46
80,1,1,2024-06,16.82
80,1,1,2024-07,28.57
80,1,1,2024-08,19.96
80,1,1,2024-09,23.56
80,1,1,2024-10,23.59
80,1,1,2024-11,28.15
80,1,1,2024-12,22.11
80,1,1,2025-01,17.81
80,1,1,2025-02,24.92
80,1,1,2025-03,27.16
80,1,1,2025-04,22.17
80,1,1,2025-05,23.87
80,1,1,2025-06,24.39
80,1,1,2025-07,23.91
80,1,1,2025-08,24.19
80,1,1,2025-09,21.2
80,1,1,2025-10,27.0
80,1,1,2025-11,16.97
80,1,1,2025-12,23.24
80,1,1,2026-01,23.61
80,1,1,2026-02,23.42
80,1,1,2026-03,20.25
80,1,1,2026-04,23.05
80,1,1,2026-05,18.44
80,1,1,2026-06,17.39
80,1,1,2026-07,14.86
80,1,1,2026-08,10.81
80,1,1,2026-09,14.15
80,1,1,2026-10,16.5
80,1,1,2026-11,14.34
80,1,1,2026-12,14.86
80,1,1,2027-01,9.52
80,1,1,2027-02,14.1
81,0,0,2023-01,36.76
81,0,0,2023-02,38.88
81,0,0,2023-03,40.29
81,0,0,2023-04,41.98
81,0,0,2023-05,44.95
81,0,0,2023-06,41.62
81,0,0,2023-07,38.95
81,0,0,2023-08,37.3
81,0,0,2023-09,31.83
81,0,0,2023-10,29.71
81,0,0,2023-11,37.55
81,0,0,2023-12,39.12
81,0,0,2024-01,41.89
81,0,0,2024-02,41.81
81,0,0,2024-03,44.42
81,0,0,2024-04,39.95
81,0,0,2024-05,42.36
81,0,0,2024-06,40.26
81,0,0,2024-07,37.82
81,0,0,2024-08,34.3
81,0,0,2024-09,37.81
81,0,0,2024-10,38.35
81,0,0,2024-11,32.88
81,0,0,2024-12,33.71
81,0,0,2025-01,39.49
81,0,0,2025-02,38.37
81,0,0,2025-03,45.05
81,0,0,2025-04,38.58
81,0,0,2025-05,40.31
81,0,0,2025-06,36.23
81,0,0,2025-07,36.25
81,0,0,2025-08,38.64
81,0,0,2025-09,38.64
81,0,0,2025-10,34.79
81,0,0,2025-11,38.47
81,0,0,2025-12,40.0
81,0,0,2026-01,44.71
81,0,0,2026-02,41.48
81,0,0,2026-03,38.3
81,0,0,2026-04,43.85
81,0,0,2026-05,36.19
81,0,0,2026-06,41.91
81,0,0,2026-07,44.43
81,0,0,2026-08,43.67
81,0,0,2026-09,37.94
81,0,0,2026-10,37.79
81,0,0,2026-11,32.55
81,0,0,2026-12,34.44
81,0,0,2027-01,37.16
81,0,0,2027-02,42.34
82,0,0,2023-01,15.88
82,0,0,2023-02,18.45
82,0,0,2023-03,16.67
82,0,0,2023-04,23.69
82,0,0,2023-05,19.4
82,0,0,2023-06,17.08
82,0,0,2023-07,21.94
82,0,0,2023-08,13.35
82,0,0,2023-09,17.54
82,0,0,2023-10,20.5
82,0,0,2023-11,16.07
82,0,0,2023-12,23.41
82,0,0,2024-01,23.64
82,0,0,2024-02,16.61
82,0,0,2024-03,11.96
82,0,0,2024-04,20.91
82,0,0,2024-05,21.37
82,0,0,2024-06,18.71
82,0,0,2024-07,18.1
82,0,0,2024-08,15.2
82,0,0,2024-09,20.32
82,0,0,2024-10,17.2
82,0,0,2024-11,20.87
82,0,0,2024-12,9.12
82,0,0,2025-01,16.27
82,0,0,2025-02,20.13
82,0,0,2025-03,19.67
82,0,0,2025-04,21.9
82,0,0,2025-05,13.33
82,0,0,2025-06,22.21
82,0,0,2025-07,14.54
82,0,0,2025-08,14.85
82,0,0,2025-09,14.49
82,0,0,2025-10,19.56
82,0,0,2025-11,21.53
82,0,0,2025-12,18.22
82,0,0,2026-01,22.58
82,0,0,2026-02,21.19
82,0,0,2026-03,21.71
82,0,0,2026-04,20.04
82,0,0,2026-05,20.02
82,0,0,2026-06,16.01
82,0,0,2026-07,16.24
82,0,0,2026-08,18.17
82,0,0,2026-09,12.52
82,0,0,2026-10,16.81
82,0,0,2026-11,17.55
82,0,0,2026-12,23.09
82,0,0,2027-01,10.71
82,0,0,2027-02,19.05
83,1,0,2023-01,34.46
83,1,0,2023-02,31.87
83,1,0,2023-03,38.34
83,1,0,2023-04,39.02
83,1,0,2023-05,34.79
83,1,0,2023-06,33.39
83,1,0,2023-07,31.71
83,1,0,2023-08,36.04
83,1,0,2023-09,29.98
83,1,0,2023-10,30.27
83,1,0,2023-11,32.79
83,1,0,2023-12,32.26
83,1,0,2024-01,35.26
83,1,0,2024-02,34.31
83,1,0,2024-03,35.41
83,1,0,2024-04,31.49
83,1,0,2024-05,34.82
83,1,0,2024-06,32.5
83,1,0,2024-07,33.34
83,1,0,2024-08,30.68
83,1,0,2024-09,33.68
83,1,0,2024-10,30.01
83,1,0,2024-11,27.86
83,1,0,2024-12,34.45
83,1,0,2025-01,34.4
83,1,0,2025-02,39.95
83,1,0,2025-03,35.86
83,1,0,2025-04,37.28
83,1,0,2025-05,36.0
83,1,0,2025-06,39.33
83,1,0,2025-07,33.68
83,1,0,2025-08,36.82
83,1,0,2025-09,37.13
83,1,0,2025-10,33.04
83,1,0,2025-11,33.92
83,1,0,2025-12,35.59
83,1,0,2026-01,42.12
83,1,0,2026-02,29.74
83,1,0,2026-03,38.28
83,1,0,2026-04,37.65
83,1,0,2026-05,36.25
83,1,0,2026-06,29.53
83,1,0,2026-07,32.69
83,1,0,2026-08,29.18
83,1,0,2026-09,31.44
83,1,0,2026-10,27.92
83,1,0,2026-11,29.2
83,1,0,2026-12,27.24
83,1,0,2027-01,30.32
83,1,0,2027-02,31.28
84,0,0,2023-01,38.59
84,0,0,2023-02,50.44
84,0,0,2023-03,45.18
84,0,0,2023-04,44.27
84,0,0,2023-05,45.95
84,0,0,2023-06,48.19
84,0,0,2023-07,39.93
84,0,0,2023-08,38.9
84,0,0,2023-09,43.31
84,0,0,2023-10,41.07
84,0,0,2023-11,39.62
84,0,0,2023-12,42.11
84,0,0,2024-01,38.96
84,0,0,2024-02,45.68
84,0,0,2024-03,43.59
84,0,0,2024-04,41.66
84,0,0,2024-05,41.81
84,0,0,2024-06,46.98
84,0,0,2024-07,40.98
84,0,0,2024-08,40.14
84,0,0,2024-09,41.48
84,0,0,2024-10,40.35
84,0,0,2024-11,42.66
84,0,0,2024-12,45.38
84,0,0,2025-01,44.06
84,0,0,2025-02,44.88
84,0,0,2025-03,49.24
84,0,0,2025-04,41.63
84,0,0,2025-05,43.17
84,0,0,2025-06,46.76
84,0,0,2025-07,43.44
84,0,0,2025-08,47.13
84,0,0,2025-09,42.3
84,0,0,2025-10,43.54
84,0,0,2025-11,40.67
84,0,0,2025-12,46.15
84,0,0,2026-01,46.69
84,0,0,2026-02,41.71
84,0,0,2026-03,43.69
84,0,0,2026-04,48.99
84,0,0,2026-05,45.89
84,0,0,2026-06,41.36
84,0,0,2026-07,42.26
84,0,0,2026-08,46.04
84,0,0,2026-09,45.09
84,0,0,2026-10,47.2
84,0,0,2026-11,45.61
84,0,0,2026-12,39.75
84,0,0,2027-01,43.56
84,0,0,2027-02,48.33
85,0,0,2023-01,32.09
85,0,0,2023-02,38.96
85,0,0,2023-03,40.68
85,0,0,2023-04,40.83
85,0,0,2023-05,40.44
85,0,0,2023-06,37.26
85,0,0,2023-07,40.39
85,0,0,2023-08,39.58
85,0,0,2023-09,35.81
85,0,0,2023-10,35.04
85,0,0,2023-11,38.16
85,0,0,2023-12,35.88
85,0,0,2024-01,37.85
85,0,0,2024-02,36.64
85,0,0,2024-03,36.35
85,0,0,2024-04,35.27
85,0,0,2024-05,39.52
85,0,0,2024-06,37.34
85,0,0,2024-07,40.79
85,0,0,2024-08,32.61
85,0,0,2024-09,37.17
85,0,0,2024-10,36.35
85,0,0,2024-11,38.32
85,0,0,2024-12,40.46
85,0,0,2025-01,41.43
85,0,0,2025-02,43.21
85,0,0,2025-03,38.1
85,0,0,2025-04,41.23
85,0,0,2025-05,34.37
85,0,0,2025-06,40.55
85,0,0,2025-07,37.82
85,0,0,2025-08,34.55
85,0,0,2025-09,37.85
85,0,0,2025-10,44.06
85,0,0,2025-11,40.58
85,0,0,2025-12,42.82
85,0,0,2026-01,41.49
85,0,0,2026-02,43.42
85,0,0,2026-03,39.93
85,0,0,2026-04,39.4
85,0,0,2026-05,38.55
85,0,0,2026-06,37.92
85,0,0,2026-07,37.31
85,0,0,2026-08,40.53
85,0,0,2026-09,38.79
85,0,0,2026-10,35.12
85,0,0,2026-11,37.04
85,0,0,2026-12,39.61
85,0,0,2027-01,38.04
85,0,0,2027-02,38.18
86,0,0,2023-01,25.83
86,0,0,2023-02,24.32
86,0,0,2023-03,27.96
86,0,0,2023-04,24.34
86,0,0,2023-05,27.04
86,0,0,2023-06,25.01
86,0,0,2023-07,27.65
86,0,0,2023-08,21.3
86,0,0,2023-09,26.73
86,0,0,2023-10,20.04
86,0,0,2023-11,21.1
86,0,0,2023-12,23.3
86,0,0,2024-01,27.67
86,0,0,2024-02,23.2
86,0,0,2024-03,32.27
86,0,0,2024-04,26.67
86,0,0,2024-05,29.31
86,0,0,2024-06,28.18
86,0,0,2024-07,17.47
86,0,0,2024-08,23.09
86,0,0,2024-09,24.03
86,0,0,2024-10,28.42
86,0,0,2024-11,29.3
86,0,0,2024-12,27.61
86,0,0,2025-01,23.94
86,0,0,2025-02,27.33
86,0,0,2025-03,24.94
86,0,0,2025-04,30.9
86,0,0,2025-05,26.05
86,0,0,2025-06,30.41
86,0,0,2025-07,34.65
86,0,0,2025-08,25.71
86,0,0,2025-09,24.65
86,0,0,2025-10,20.82
86,0,0,2025-11,30.32
86,0,0,2025-12,27.13
86,0,0,2026-01,27.7
86,0,0,2026-02,26.96
86,0,0,2026-03,24.15
86,0,0,2026-04,28.8
86,0,0,2026-05,27.86
86,0,0,2026-06,32.72
86,0,0,2026-07,30.11
86,0,0,2026-08,23.27
86,0,0,2026-09,25.42
86,0,0,2026-10,23.12
86,0,0,2026-11,24.07
86,0,0,2026-12,28.55
86,0,0,2027-01,26.7
86,0,0,2027-02,31.09
87,1,0,2023-01,33.37
87,1,0,2023-02,31.91
87,1,0,2023-03,40.91
87,1,0,2023-04,37.66
87,1,0,2023-05,38.88
87,1,0,2023-06,45.25
87,1,0,2023-07,37.25
87,1,0,2023-08,38.66
87,1,0,2023-09,35.62
87,1,0,2023-10,38.97
87,1,0,2023-11,35.56
87,1,0,2023-12,38.06
87,1,0,2024-01,38.68
87,1,0,2024-02,43.16
87,1,0,2024-03,35.95
87,1,0,2024-04,47.19
87,1,0,2024-05,40.49
87,1,0,2024-06,41.89
87,1,0,2024-07,35.08
87,1,0,2024-08,37.38
87,1,0,2024-09,36.89
87,1,0,2024-10,33.6
87,1,0,2024-11,36.13
87,1,0,2024-12,39.05
87,1,0,2025-01,40.95
87,1,0,2025-02,40.97
87,1,0,2025-03,34.86
87,1,0,2025-04,34.32
87,1,0,2025-05,38.11
87,1,0,2025-06,41.38
87,1,0,2025-07,35.93
87,1,0,2025-08,40.42
87,1,0,2025-09,32.94
87,1,0,2025-10,37.05
87,1,0,2025-11,38.75
87,1,0,2025-12,33.42
87,1,0,2026-01,42.51
87,1,0,2026-02,41.59
87,1,0,2026-03,32.01
87,1,0,2026-04,33.82
87,1,0,2026-05,35.09
87,1,0,2026-06,32.51
87,1,0,2026-07,32.48
87,1,0,2026-08,37.92
87,1,0,2026-09,25.5
87,1,0,2026-10,36.31
87,1,0,2026-11,33.44
87,1,0,2026-12,33.14
87,1,0,2027-01,34.88
87,1,0,2027-02,34.26
88,1,1,2023-01,36.66
88,1,1,2023-02,37.23
88,1,1,2023-03,38.15
88,1,1,2023-04,40.16
88,1,1,2023-05,44.96
88,1,1,2023-06,40.25
88,1,1,2023-07,38.27
88,1,1,2023-08,39.9
88,1,1,2023-09,36.69
88,1,1,2023-10,37.23
88,1,1,2023-11,33.99
88,1,1,2023-12,42.18
88,1,1,2024-01,41.83
88,1,1,2024-02,39.54
88,1,1,2024-03,43.64
88,1,1,2024-04,42.0
88,1,1,2024-05,40.84
88,1,1,2024-06,45.18
88,1,1,2024-07,40.55
88,1,1,2024-08,33.93
88,1,1,2024-09,38.68
88,1,1,2024-10,41.1
88,1,1,2024-11,33.43
88,1,1,2024-12,37.46
88,1,1,2025-01,39.35
88,1,1,2025-02,38.25
88,1,1,2025-03,45.45
88,1,1,2025-04,45.34
88,1,1,2025-05,39.99
88,1,1,2025-06,43.1
88,1,1,2025-07,38.36
88,1,1,2025-08,39.73
88,1,1,2025-09,38.6
88,1,1,2025-10,34.01
88,1,1,2025-11,40.95
88,1,1,2025-12,41.7
88,1,1,2026-01,41.2
88,1,1,2026-02,40.76
88,1,1,2026-03,39.29
88,1,1,2026-04,36.89
88,1,1,2026-05,41.53
88,1,1,2026-06,36.2
88,1,1,2026-07,31.19
88,1,1,2026-08,33.97
88,1,1,2026-09,39.59
88,1,1,2026-10,28.84
88,1,1,2026-11,27.63
88,1,1,2026-12,30.41
88,1,1,2027-01,36.4
88,1,1,2027-02,36.02
89,0,0,2023-01,47.81
89,0,0,2023-02,52.41
89,0,0,2023-03,55.47
89,0,0,2023-04,48.78
89,0,0,2023-05,52.97
89,0,0,2023-06,49.95
89,0,0,2023-07,45.6
89,0,0,2023-08,42.64
89,0,0,2023-09,45.79
89,0,0,2023-10,42.01
89,0,0,2023-11,49.12
89,0,0,2023-12,49.55
89,0,0,2024-01,45.91
89,0,0,2024-02,50.81
89,0,0,2024-03,47.82
89,0,0,2024-04,53.34
89,0,0,2024-05,52.34
89,0,0,2024-06,50.37
89,0,0,2024-07,49.0
89,0,0,2024-08,49.41
89,0,0,2024-09,46.03
89,0,0,2024-10,51.39
89,0,0,2024-11,49.28
89,0,0,2024-12,49.03
89,0,0,2025-01,48.5
89,0,0,2025-02,47.33
89,0,0,2025-03,45.19
89,0,0,2025-04,51.58
89,0,0,2025-05,50.81
89,0,0,2025-06,51.49
89,0,0,2025-07,42.94
89,0,0,2025-08,45.66
89,0,0,2025-09,43.47
89,0,0,2025-10,47.17
89,0,0,2025-11,49.35
89,0,0,2025-12,47.84
89,0,0,2026-01,53.27
89,0,0,2026-02,48.94
89,0,0,2026-03,48.27
89,0,0,2026-04,56.17
89,0,0,2026-05,51.51
89,0,0,2026-06,51.58
89,0,0,2026-07,48.96
89,0,0,2026-08,47.73
89,0,0,2026-09,49.55
89,0,0,2026-10,43.86
89,0,0,2026-11,45.58
89,0,0,2026-12,45.82
89,0,0,2027-01,49.5
89,0,0,2027-02,45.79
90,0,0,2023-01,49.14
90,0,0,2023-02,45.03
90,0,0,2023-03,44.02
90,0,0,2023-04,46.58
90,0,0,2023-05,46.96
90,0,0,2023-06,52.82
90,0,0,2023-07,45.11
90,0,0,2023-08,45.27
90,0,0,2023-09,49.45
90,0,0,2023-10,44.03
90,0,0,2023-11,42.81
90,0,0,2023-12,40.24
90,0,0,2024-01,47.03
90,0,0,2024-02,45.97
90,0,0,2024-03,45.07
90,0,0,2024-04,44.7
90,0,0,2024-05,46.91
90,0,0,2024-06,46.97
90,0,0,2024-07,50.01
90,0,0,2024-08,43.31
90,0,0,2024-09,45.57
90,0,0,2024-10,45.05
90,0,0,2024-11,47.72
90,0,0,2024-12,45.61
90,0,0,2025-01,48.83
90,0,0,2025-02,48.59
90,0,0,2025-03,48.43
90,0,0,2025-04,49.56
90,0,0,2025-05,45.41
90,0,0,2025-06,46.08
90,0,0,2025-07,50.5
90,0,0,2025-08,45.06
90,0,0,2025-09,42.23
90,0,0,2025-10,45.24
90,0,0,2025-11,47.87
90,0,0,2025-12,44.79
90,0,0,2026-01,47.26
90,0,0,2026-02,48.08
90,0,0,2026-03,42.42
90,0,0,2026-04,50.81
90,0,0,2026-05,48.71
90,0,0,2026-06,42.76
90,0,0,2026-07,51.16
90,0,0,2026-08,46.48
90,0,0,2026-09,44.26
90,0,0,2026-10,49.18
90,0,0,2026-11,46.75
90,0,0,2026-12,43.9
90,0,0,2027-01,43.52
90,0,0,2027-02,52.44
91,0,0,2023-01,40.75
91,0,0,2023-02,45.51
91,0,0,2023-03,46.87
91,0,0,2023-04,45.16
91,0,0,2023-05,38.11
91,0,0,2023-06,41.89
91,0,0,2023-07,45.79
91,0,0,2023-08,43.81
91,0,0,2023-09,41.94
91,0,0,2023-10,41.93
91,0,0,2023-11,38.83
91,0,0,2023-12,43.01
91,0,0,2024-01,40.25
91,0,0,2024-02,39.47
91,0,0,2024-03,45.84
91,0,0,2024-04,44.91
91,0,0,2024-05,47.54
91,0,0,2024-06,40.85
91,0,0,2024-07,44.96
91,0,0,2024-08,40.32
91,0,0,2024-09,36.77
91,0,0,2024-10,43.4
91,0,0,2024-11,43.84
91,0,0,2024-12,40.47
91,0,0,2025-01,38.7
91,0,0,2025-02,42.7
91,0,0,2025-03,45.67
91,0,0,2025-04,45.9
91,0,0,2025-05,43.16
91,0,0,2025-06,44.61
91,0,0,2025-07,42.96
91,0,0,2025-08,42.32
91,0,0,2025-09,44.39
91,0,0,2025-10,40.5
91,0,0,2025-11,42.21
91,0,0,2025-12,43.91
91,0,0,2026-01,41.91
91,0,0,2026-02,40.68
91,0,0,2026-03,48.33
91,0,0,2026-04,45.58
91,0,0,2026-05,40.82
91,0,0,2026-06,45.38
91,0,0,2026-07,51.44
91,0,0,2026-08,47.8
91,0,0,2026-09,38.88
91,0,0,2026-10,40.66
91,0,0,2026-11,46.42
91,0,0,2026-12,40.38
91,0,0,2027-01,40.7
91,0,0,2027-02,48.21
92,0,0,2023-01,38.32
92,0,0,2023-02,37.98
92,0,0,2023-03,36.55
92,0,0,2023-04,39.85
92,0,0,2023-05,34.0
92,0,0,2023-06,37.1
92,0,0,2023-07,35.93
92,0,0,2023-08,40.95
92,0,0,2023-09,35.7
92,0,0,2023-10,35.89
92,0,0,2023-11,33.66
92,0,0,2023-12,36.05
92,0,0,2024-01,41.3
92,0,0,2024-02,42.19
92,0,0,2024-03,41.06
92,0,0,2024-04,43.48
92,0,0,2024-05,45.12
92,0,0,2024-06,38.14
92,0,0,2024-07,38.77
92,0,0,2024-08,41.21
92,0,0,2024-09,36.23
92,0,0,2024-10,35.47
92,0,0,2024-11,38.16
92,0,0,2024-12,34.33
92,0,0,2025-01,42.57
92,0,0,2025-02,39.08
92,0,0,2025-03,38.22
92,0,0,2025-04,36.0
92,0,0,2025-05,38.42
92,0,0,2025-06,38.1
92,0,0,2025-07,39.18
92,0,0,2025-08,35.31
92,0,0,2025-09,38.57
92,0,0,2025-10,38.85
92,0,0,2025-11,40.9
92,0,0,2025-12,39.43
92,0,0,2026-01,44.23
92,0,0,2026-02,37.74
92,0,0,2026-03,37.79
92,0,0,2026-04,42.68
92,0,0,2026-05,38.9
92,0,0,2026-06,39.1
92,0,0,2026-07,42.29
92,0,0,2026-08,34.96
92,0,0,2026-09,38.62
92,0,0,2026-10,41.06
92,0,0,2026-11,32.92
92,0,0,2026-12,39.52
92,0,0,2027-01,40.28
92,0,0,2027-02,42.89
93,1,1,2023-01,29.92
93,1,1,2023-02,28.34
93,1,1,2023-03,29.39
93,1,1,2023-04,31.64
93,1,1,2023-05,31.32
93,1,1,2023-06,30.91
93,1,1,2023-07,30.44
93,1,1,2023-08,30.72
93,1,1,2023-09,24.02
93,1,1,2023-10,28.38
93,1,1,2023-11,25.38
93,1,1,2023-12,25.11
93,1,1,2024-01,28.11
93,1,1,2024-02,31.7
93,1,1,2024-03,28.34
93,1,1,2024-04,31.64
93,1,1,2024-05,30.34
93,1,1,2024-06,28.26
93,1,1,2024-07,30.45
93,1,1,2024-08,31.86
93,1,1,2024-09,26.7
93,1,1,2024-10,29.87
93,1,1,2024-11,31.87
93,1,1,2024-12,31.8
93,1,1,2025-01,26.06
93,1,1,2025-02,34.2
93,1,1,2025-03,31.38
93,1,1,2025-04,31.89
93,1,1,2025-05,34.5
93,1,1,2025-06,33.47
93,1,1,2025-07,27.13
93,1,1,2025-08,25.49
93,1,1,2025-09,30.46
93,1,1,2025-10,28.58
93,1,1,2025-11,30.26
93,1,1,2025-12,24.34
93,1,1,2026-01,33.76
93,1,1,2026-02,35.64
93,1,1,2026-03,30.73
93,1,1,2026-04,31.97
93,1,1,2026-05,28.97
93,1,1,2026-06,24.78
93,1,1,2026-07,26.88
93,1,1,2026-08,25.96
93,1,1,2026-09,16.09
93,1,1,2026-10,22.06
93,1,1,2026-11,24.33
93,1,1,2026-12,17.06
93,1,1,2027-01,19.15
93,1,1,2027-02,28.24
94,1,0,2023-01,48.7
94,1,0,2023-02,54.68
94,1,0,2023-03,47.6
94,1,0,2023-04,53.72
94,1,0,2023-05,49.89
94,1,0,2023-06,52.27
94,1,0,2023-07,48.97
94,1,0,2023-08,45.85
